match_id,game_id,team,score_team,opponent,score_opp,win_lose,map,map_pick,player_id,player,agent,rating,acs,kill,death,assist,kast%,adr,hs%,fk,fd
701049,0,EDward Gaming,0,JDG Esports,0,opponent win,N/A,N/A,0,Yuicaw,Unknown,,,0,0,0,,,,,
701049,0,EDward Gaming,0,JDG Esports,0,opponent win,N/A,N/A,0,ZmjjKK,Unknown,,,0,0,0,,,,,
701049,0,EDward Gaming,0,JDG Esports,0,opponent win,N/A,N/A,0,ZmjjKK,Unknown,,,0,0,0,,,,,
701049,0,EDward Gaming,0,JDG Esports,0,opponent win,N/A,N/A,0,ZmjjKK,Unknown,,,0,0,0,,,,,
701049,0,EDward Gaming,0,JDG Esports,0,opponent win,N/A,N/A,0,crownfisher,Unknown,,,0,0,0,,,,,
701049,0,EDward Gaming,0,JDG Esports,0,opponent win,N/A,N/A,0,crownfisher,Unknown,,,0,0,0,,,,,
701049,0,EDward Gaming,0,JDG Esports,0,opponent win,N/A,N/A,0,crownfisher,Unknown,,,0,0,0,,,,,
701049,0,EDward Gaming,0,JDG Esports,0,opponent win,N/A,N/A,0,jkuro,Unknown,,,0,0,0,,,,,
701049,0,EDward Gaming,0,JDG Esports,0,opponent win,N/A,N/A,0,jkuro,Unknown,,,0,0,0,,,,,
701049,0,EDward Gaming,0,JDG Esports,0,opponent win,N/A,N/A,0,jkuro,Unknown,,,0,0,0,,,,,
701049,0,EDward Gaming,0,JDG Esports,0,opponent win,N/A,N/A,0,nobody,Unknown,,,0,0,0,,,,,
701049,0,EDward Gaming,0,JDG Esports,0,opponent win,N/A,N/A,0,nobody,Unknown,,,0,0,0,,,,,
701049,0,EDward Gaming,0,JDG Esports,0,opponent win,N/A,N/A,0,nobody,Unknown,,,0,0,0,,,,,
701049,0,EDward Gaming,0,JDG Esports,0,opponent win,N/A,N/A,0,zhe,Unknown,,,0,0,0,,,,,
701049,0,EDward Gaming,0,JDG Esports,0,opponent win,N/A,N/A,0,zhe,Unknown,,,0,0,0,,,,,
701049,0,EDward Gaming,0,JDG Esports,0,opponent win,N/A,N/A,0,zhe,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,Bai,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,Bai,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,Bai,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,Coco,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,Coco,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,Coco,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,Dynamite,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,Dynamite,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,Dynamite,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,Haodong,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,Haodong,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,Haodong,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,K1ra,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,K1ra,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,K1ra,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,Shr1mp,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,Shr1mp,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,Shr1mp,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,Spitfires,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,Spitfires,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,Spitfires,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,f4ngeer,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,f4ngeer,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,f4ngeer,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,iamgrq,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,iamgrq,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,iamgrq,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,lucas,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,lucas,Unknown,,,0,0,0,,,,,
701050,0,Titan Esports Club,0,All Gamers,0,opponent win,N/A,N/A,0,lucas,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,Knight,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,Knight,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,Knight,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,Lysoar,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,Lysoar,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,Lysoar,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,NoMan,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,NoMan,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,NoMan,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,Rarga,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,Rarga,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,Rarga,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,WsLeo,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,WsLeo,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,WsLeo,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,bud,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,bud,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,bud,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,happywei,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,happywei,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,happywei,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,nephh,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,nephh,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,nephh,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,rushia,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,rushia,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,rushia,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,whzy,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,whzy,Unknown,,,0,0,0,,,,,
701051,0,Bilibili Gaming,0,Xi Lai Gaming,0,opponent win,N/A,N/A,0,whzy,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,BerLIN,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,BerLIN,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,BerLIN,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,FKEY,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,FKEY,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,FKEY,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,FengF,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,FengF,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,FengF,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,Kai,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,Kai,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,Kai,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,LuoK1ng,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,LuoK1ng,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,LuoK1ng,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,Yuicaw,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,Yuicaw,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,Yuicaw,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,crownfisher,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,crownfisher,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,crownfisher,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,deLb,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,deLb,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,deLb,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,jkuro,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,jkuro,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,jkuro,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,zhe,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,zhe,Unknown,,,0,0,0,,,,,
701052,0,JDG Esports,0,Trace Esports,0,opponent win,N/A,N/A,0,zhe,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,CHICHOO,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,CHICHOO,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,CHICHOO,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,Ezeir,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,Ezeir,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,Ezeir,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,GuanG,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,GuanG,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,GuanG,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,Jieni7,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,Jieni7,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,Jieni7,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,Smoggy,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,Smoggy,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,Smoggy,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,ZmjjKK,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,ZmjjKK,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,ZmjjKK,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,cb,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,cb,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,cb,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,nobody,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,nobody,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,nobody,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,qiutiaN,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,qiutiaN,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,qiutiaN,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,swagzor,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,swagzor,Unknown,,,0,0,0,,,,,
701053,0,EDward Gaming,0,Nova Esports,0,opponent win,N/A,N/A,0,swagzor,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,Deryeon,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,Deryeon,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,Deryeon,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,Lysoar,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,Lysoar,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,Lysoar,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,NoMan,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,NoMan,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,NoMan,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,Rarga,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,Rarga,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,Rarga,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,Spring,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,Spring,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,Spring,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,WsLeo,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,WsLeo,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,WsLeo,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,aluba,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,aluba,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,aluba,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,glacier,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,glacier,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,glacier,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,happywei,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,happywei,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,happywei,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,yosemite,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,yosemite,Unknown,,,0,0,0,,,,,
701054,0,Xi Lai Gaming,0,Wolves Esports,0,opponent win,N/A,N/A,0,yosemite,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,Akeman,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,Akeman,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,Akeman,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,Bai,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,Bai,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,Bai,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,Flex1n,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,Flex1n,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,Flex1n,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,K1ra,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,K1ra,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,K1ra,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,Nicc,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,Nicc,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,Nicc,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,Shr1mp,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,Shr1mp,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,Shr1mp,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,SpiritZ1,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,SpiritZ1,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,SpiritZ1,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,f4ngeer,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,f4ngeer,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,f4ngeer,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,iamgrq,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,iamgrq,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,iamgrq,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,vo0kashu,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,vo0kashu,Unknown,,,0,0,0,,,,,
701055,0,All Gamers,0,Dragon Ranger Gaming,0,opponent win,N/A,N/A,0,vo0kashu,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,Erv,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,Erv,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,Erv,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,Ezeir,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,Ezeir,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,Ezeir,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,GuanG,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,GuanG,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,GuanG,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,Scales,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,Scales,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,Scales,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,SiuFatBB,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,SiuFatBB,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,SiuFatBB,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,cb,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,cb,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,cb,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,qiutiaN,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,qiutiaN,Unknown,,,0,0,0,,,,,
701056,0,TYLOO,0,Nova Esports,0,opponent win,N/A,N/A,0,qiutiaN,Unknown,,,0,0,0,,,,,
